AFFGEOID,GEOID,GEO.display-label,pop,margin
1400000US04013810700,4.0E+09,"Census Tract 8107, Maricopa County, Arizona",7191,691
1400000US04013810800,4.0E+09,"Census Tract 8108, Maricopa County, Arizona",4701,301
1400000US04013810900,4.0E+09,"Census Tract 8109, Maricopa County, Arizona",5655,499
1400000US04013811000,4.0E+09,"Census Tract 8110, Maricopa County, Arizona",2885,170
1400000US04013811100,4.0E+09,"Census Tract 8111, Maricopa County, Arizona",2363,148
1400000US04013811200,4.0E+09,"Census Tract 8112, Maricopa County, Arizona",2840,418
1400000US04013811300,4.0E+09,"Census Tract 8113, Maricopa County, Arizona",3020,166
1400000US04013811400,4.0E+09,"Census Tract 8114, Maricopa County, Arizona",5309,260
1400000US04013811500,4.0E+09,"Census Tract 8115, Maricopa County, Arizona",2484,203
1400000US04013811600,4.0E+09,"Census Tract 8116, Maricopa County, Arizona",4138,414
1400000US04013811700,4.0E+09,"Census Tract 8117, Maricopa County, Arizona",4659,338
1400000US04013811800,4.0E+09,"Census Tract 8118, Maricopa County, Arizona",2200,240
1400000US04013811900,4.0E+09,"Census Tract 8119, Maricopa County, Arizona",6099,642
1400000US04013812000,4.0E+09,"Census Tract 8120, Maricopa County, Arizona",3950,474
1400000US04013812100,4.0E+09,"Census Tract 8121, Maricopa County, Arizona",6022,647
1400000US04013812200,4.0E+09,"Census Tract 8122, Maricopa County, Arizona",7564,565
1400000US04013812300,4.0E+09,"Census Tract 8123, Maricopa County, Arizona",4725,481
1400000US04013812400,4.0E+09,"Census Tract 8124, Maricopa County, Arizona",3757,407
1400000US04013812500,4.0E+09,"Census Tract 8125, Maricopa County, Arizona",2614,339
1400000US04013812600,4.0E+09,"Census Tract 8126, Maricopa County, Arizona",4156,355
1400000US04013812700,4.0E+09,"Census Tract 8127, Maricopa County, Arizona",5886,439
1400000US04013812800,4.0E+09,"Census Tract 8128, Maricopa County, Arizona",4586,474
1400000US04013812900,4.0E+09,"Census Tract 8129, Maricopa County, Arizona",2644,264
1400000US04013813000,4.0E+09,"Census Tract 8130, Maricopa County, Arizona",3878,257
1400000US04013813100,4.0E+09,"Census Tract 8131, Maricopa County, Arizona",2316,305
1400000US04013813200,4.0E+09,"Census Tract 8132, Maricopa County, Arizona",4334,394
1400000US04013813300,4.0E+09,"Census Tract 8133, Maricopa County, Arizona",5601,377
1400000US04013813400,4.0E+09,"Census Tract 8134, Maricopa County, Arizona",3734,288
1400000US04013813500,4.0E+09,"Census Tract 8135, Maricopa County, Arizona",3462,370
1400000US04013813600,4.0E+09,"Census Tract 8136, Maricopa County, Arizona",3344,288
1400000US04013813700,4.0E+09,"Census Tract 8137, Maricopa County, Arizona",2423,237
1400000US04013813800,4.0E+09,"Census Tract 8138, Maricopa County, Arizona",2635,204
1400000US04013813900,4.0E+09,"Census Tract 8139, Maricopa County, Arizona",5712,460
1400000US04013814000,4.0E+09,"Census Tract 8140, Maricopa County, Arizona",2416,212
1400000US04013814100,4.0E+09,"Census Tract 8141, Maricopa County, Arizona",5995,487
1400000US04013814200,4.0E+09,"Census Tract 8142, Maricopa County, Arizona",2524,210
1400000US04013814300,4.0E+09,"Census Tract 8143, Maricopa County, Arizona",4256,436
1400000US04013814400,4.0E+09,"Census Tract 8144, Maricopa County, Arizona",4890,460
1400000US04013814500,4.0E+09,"Census Tract 8145, Maricopa County, Arizona",5290,355
1400000US04013814600,4.0E+09,"Census Tract 8146, Maricopa County, Arizona",4728,357
1400000US04013814700,4.0E+09,"Census Tract 8147, Maricopa County, Arizona",4520,372
1400000US04013814800,4.0E+09,"Census Tract 8148, Maricopa County, Arizona",6784,776
1400000US04013814900,4.0E+09,"Census Tract 8149, Maricopa County, Arizona",2838,211
1400000US04013815000,4.0E+09,"Census Tract 8150, Maricopa County, Arizona",4297,375
1400000US04013815100,4.0E+09,"Census Tract 8151, Maricopa County, Arizona",4439,511
1400000US04013815200,4.0E+09,"Census Tract 8152, Maricopa County, Arizona",7419,599
1400000US04013815300,4.0E+09,"Census Tract 8153, Maricopa County, Arizona",4400,293
1400000US04013815400,4.0E+09,"Census Tract 8154, Maricopa County, Arizona",7509,799
1400000US04013815500,4.0E+09,"Census Tract 8155, Maricopa County, Arizona",5410,591
1400000US04013815600,4.0E+09,"Census Tract 8156, Maricopa County, Arizona",5315,370
1400000US04013815700,4.0E+09,"Census Tract 8157, Maricopa County, Arizona",5738,359
1400000US04013815800,4.0E+09,"Census Tract 8158, Maricopa County, Arizona",5402,611
1400000US04013815900,4.0E+09,"Census Tract 8159, Maricopa County, Arizona",6867,547
1400000US04013816000,4.0E+09,"Census Tract 8160, Maricopa County, Arizona",10663,896
1400000US04013816100,4.0E+09,"Census Tract 8161, Maricopa County, Arizona",7674,414
1400000US04013816200,4.0E+09,"Census Tract 8162, Maricopa County, Arizona",4558,548
1400000US04013816300,4.0E+09,"Census Tract 8163, Maricopa County, Arizona",2881,294
1400000US04013816400,4.0E+09,"Census Tract 8164, Maricopa County, Arizona",7643,737
1400000US04013816500,4.0E+09,"Census Tract 8165, Maricopa County, Arizona",4006,438
1400000US04013816600,4.0E+09,"Census Tract 8166, Maricopa County, Arizona",5034,402
1400000US04013816700,4.0E+09,"Census Tract 8167, Maricopa County, Arizona",2524,367
1400000US04013816800,4.0E+09,"Census Tract 8168, Maricopa County, Arizona",2954,327
1400000US04013816900,4.0E+09,"Census Tract 8169, Maricopa County, Arizona",4581,533
1400000US04013817000,4.0E+09,"Census Tract 8170, Maricopa County, Arizona",3430,275
1400000US04013817100,4.0E+09,"Census Tract 8171, Maricopa County, Arizona",7848,852
1400000US04013817200,4.0E+09,"Census Tract 8172, Maricopa County, Arizona",6450,739
1400000US04013817300,4.0E+09,"Census Tract 8173, Maricopa County, Arizona",5180,495
1400000US04013817400,4.0E+09,"Census Tract 8174, Maricopa County, Arizona",2788,247
1400000US04013817500,4.0E+09,"Census Tract 8175, Maricopa County, Arizona",2521,348
1400000US04013817600,4.0E+09,"Census Tract 8176, Maricopa County, Arizona",1072,206
1400000US04013940700,4.0E+09,"Census Tract 9407, Maricopa County, Arizona",99,82
1400000US04013941000,4.0E+09,"Census Tract 9410, Maricopa County, Arizona",3165,465
1400000US04013941100,4.0E+09,"Census Tract 9411, Maricopa County, Arizona",32,52
1400000US04013941200,4.0E+09,"Census Tract 9412, Maricopa County, Arizona",1032,118
1400000US04013941300,4.0E+09,"Census Tract 9413, Maricopa County, Arizona",6132,598
1400000US04013980100,4.0E+09,"Census Tract 9801, Maricopa County, Arizona",0,13
1400000US04013980400,4.0E+09,"Census Tract 9804, Maricopa County, Arizona",11,5
1400000US04013980500,4.0E+09,"Census Tract 9805, Maricopa County, Arizona",69,79
1400000US04013980600,4.0E+09,"Census Tract 9806, Maricopa County, Arizona",0,13
1400000US04013980700,4.0E+09,"Census Tract 9807, Maricopa County, Arizona",0,13
1400000US04015940400,4.0E+09,"Census Tract 9404, Mohave County, Arizona",1096,173
1400000US04015940501,4.0E+09,"Census Tract 9405.01, Mohave County, Arizona",2545,330
1400000US04015950100,4.0E+09,"Census Tract 9501, Mohave County, Arizona",10925,870
1400000US04015950401,4.0E+09,"Census Tract 9504.01, Mohave County, Arizona",2254,523
1400000US04015950402,4.0E+09,"Census Tract 9504.02, Mohave County, Arizona",3867,498
1400000US04015950500,4.0E+09,"Census Tract 9505, Mohave County, Arizona",1116,246
1400000US04015950600,4.0E+09,"Census Tract 9506, Mohave County, Arizona",8581,715
1400000US04015950703,4.0E+09,"Census Tract 9507.03, Mohave County, Arizona",3733,529
1400000US04015950704,4.0E+09,"Census Tract 9507.04, Mohave County, Arizona",5451,550
1400000US04015950705,4.0E+09,"Census Tract 9507.05, Mohave County, Arizona",3952,505
1400000US04015950706,4.0E+09,"Census Tract 9507.06, Mohave County, Arizona",4281,630
1400000US04015951401,4.0E+09,"Census Tract 9514.01, Mohave County, Arizona",3855,420
1400000US04015951402,4.0E+09,"Census Tract 9514.02, Mohave County, Arizona",3962,575
1400000US04015951501,4.0E+09,"Census Tract 9515.01, Mohave County, Arizona",3628,435
1400000US04015951502,4.0E+09,"Census Tract 9515.02, Mohave County, Arizona",5283,428
1400000US04015951601,4.0E+09,"Census Tract 9516.01, Mohave County, Arizona",3024,314
1400000US04015951602,4.0E+09,"Census Tract 9516.02, Mohave County, Arizona",4217,457
1400000US04015951700,4.0E+09,"Census Tract 9517, Mohave County, Arizona",5482,716
1400000US04015951800,4.0E+09,"Census Tract 9518, Mohave County, Arizona",3575,455
1400000US04015951900,4.0E+09,"Census Tract 9519, Mohave County, Arizona",4427,408
1400000US04015952001,4.0E+09,"Census Tract 9520.01, Mohave County, Arizona",2064,319
1400000US04015952002,4.0E+09,"Census Tract 9520.02, Mohave County, Arizona",6514,836
1400000US04015952003,4.0E+09,"Census Tract 9520.03, Mohave County, Arizona",4607,432
1400000US04015952004,4.0E+09,"Census Tract 9520.04, Mohave County, Arizona",3562,509
1400000US04015952400,4.0E+09,"Census Tract 9524, Mohave County, Arizona",2699,346
1400000US04015952500,4.0E+09,"Census Tract 9525, Mohave County, Arizona",4900,442
1400000US04015952600,4.0E+09,"Census Tract 9526, Mohave County, Arizona",3329,302
1400000US04015952700,4.0E+09,"Census Tract 9527, Mohave County, Arizona",4815,532
1400000US04015952800,4.0E+09,"Census Tract 9528, Mohave County, Arizona",6134,446
1400000US04015952900,4.0E+09,"Census Tract 9529, Mohave County, Arizona",4817,534
1400000US04015953000,4.0E+09,"Census Tract 9530, Mohave County, Arizona",5837,531
1400000US04015953100,4.0E+09,"Census Tract 9531, Mohave County, Arizona",3059,339
1400000US04015953200,4.0E+09,"Census Tract 9532, Mohave County, Arizona",2391,276
1400000US04015953300,4.0E+09,"Census Tract 9533, Mohave County, Arizona",6373,677
1400000US04015953401,4.0E+09,"Census Tract 9534.01, Mohave County, Arizona",5359,532
1400000US04015953402,4.0E+09,"Census Tract 9534.02, Mohave County, Arizona",6150,614
1400000US04015953601,4.0E+09,"Census Tract 9536.01, Mohave County, Arizona",9273,543
1400000US04015953602,4.0E+09,"Census Tract 9536.02, Mohave County, Arizona",2970,435
1400000US04015953800,4.0E+09,"Census Tract 9538, Mohave County, Arizona",6052,608
1400000US04015953900,4.0E+09,"Census Tract 9539, Mohave County, Arizona",6406,764
1400000US04015954800,4.0E+09,"Census Tract 9548, Mohave County, Arizona",10832,1388
1400000US04015954900,4.0E+09,"Census Tract 9549, Mohave County, Arizona",3920,425
1400000US04015955000,4.0E+09,"Census Tract 9550, Mohave County, Arizona",5165,660
1400000US04017940008,4.0E+09,"Census Tract 9400.08, Navajo County, Arizona",1175,146
1400000US04017940010,4.0E+09,"Census Tract 9400.10, Navajo County, Arizona",2906,252
1400000US04017940011,4.0E+09,"Census Tract 9400.11, Navajo County, Arizona",2688,221
1400000US04017940012,4.0E+09,"Census Tract 9400.12, Navajo County, Arizona",3499,470
1400000US04017940013,4.0E+09,"Census Tract 9400.13, Navajo County, Arizona",4297,465
1400000US04017940014,4.0E+09,"Census Tract 9400.14, Navajo County, Arizona",2789,231
1400000US04017940015,4.0E+09,"Census Tract 9400.15, Navajo County, Arizona",4300,285
1400000US04017940100,4.0E+09,"Census Tract 9401, Navajo County, Arizona",4755,493
1400000US04017940301,4.0E+09,"Census Tract 9403.01, Navajo County, Arizona",4317,471
1400000US04017940302,4.0E+09,"Census Tract 9403.02, Navajo County, Arizona",3130,480
1400000US04017942300,4.0E+09,"Census Tract 9423, Navajo County, Arizona",2113,193
1400000US04017942400,4.0E+09,"Census Tract 9424, Navajo County, Arizona",2414,351
1400000US04017942500,4.0E+09,"Census Tract 9425, Navajo County, Arizona",5127,552
1400000US04017960100,4.0E+09,"Census Tract 9601, Navajo County, Arizona",1825,216
1400000US04017960200,4.0E+09,"Census Tract 9602, Navajo County, Arizona",3776,263
1400000US04017960400,4.0E+09,"Census Tract 9604, Navajo County, Arizona",3644,369
1400000US04017960500,4.0E+09,"Census Tract 9605, Navajo County, Arizona",4247,623
1400000US04017960600,4.0E+09,"Census Tract 9606, Navajo County, Arizona",4507,399
1400000US04017961300,4.0E+09,"Census Tract 9613, Navajo County, Arizona",3269,598
1400000US04017961700,4.0E+09,"Census Tract 9617, Navajo County, Arizona",6335,651
1400000US04017962500,4.0E+09,"Census Tract 9625, Navajo County, Arizona",3516,489
1400000US04017963300,4.0E+09,"Census Tract 9633, Navajo County, Arizona",4560,466
1400000US04017963400,4.0E+09,"Census Tract 9634, Navajo County, Arizona",3482,537
1400000US04017963700,4.0E+09,"Census Tract 9637, Navajo County, Arizona",1365,457
1400000US04017963800,4.0E+09,"Census Tract 9638, Navajo County, Arizona",4161,338
1400000US04017964201,4.0E+09,"Census Tract 9642.01, Navajo County, Arizona",1976,755
1400000US04017964202,4.0E+09,"Census Tract 9642.02, Navajo County, Arizona",1980,490
1400000US04017964800,4.0E+09,"Census Tract 9648, Navajo County, Arizona",4494,613
1400000US04017964900,4.0E+09,"Census Tract 9649, Navajo County, Arizona",2564,497
1400000US04017965200,4.0E+09,"Census Tract 9652, Navajo County, Arizona",4243,509
1400000US04017965300,4.0E+09,"Census Tract 9653, Navajo County, Arizona",4035,602
1400000US04019000100,4.0E+09,"Census Tract 1, Pima County, Arizona",494,114
1400000US04019000200,4.0E+09,"Census Tract 2, Pima County, Arizona",4309,702
1400000US04019000300,4.0E+09,"Census Tract 3, Pima County, Arizona",1601,266
1400000US04019000400,4.0E+09,"Census Tract 4, Pima County, Arizona",3396,319
1400000US04019000500,4.0E+09,"Census Tract 5, Pima County, Arizona",10509,1087
1400000US04019000600,4.0E+09,"Census Tract 6, Pima County, Arizona",5279,736
1400000US04019000700,4.0E+09,"Census Tract 7, Pima County, Arizona",4430,428
1400000US04019000800,4.0E+09,"Census Tract 8, Pima County, Arizona",1793,182
1400000US04019000900,4.0E+09,"Census Tract 9, Pima County, Arizona",2725,376
1400000US04019001000,4.0E+09,"Census Tract 10, Pima County, Arizona",988,144
1400000US04019001100,4.0E+09,"Census Tract 11, Pima County, Arizona",2810,278
1400000US04019001200,4.0E+09,"Census Tract 12, Pima County, Arizona",3984,351
1400000US04019001302,4.0E+09,"Census Tract 13.02, Pima County, Arizona",1987,233
1400000US04019001303,4.0E+09,"Census Tract 13.03, Pima County, Arizona",2945,399
1400000US04019001304,4.0E+09,"Census Tract 13.04, Pima County, Arizona",5083,692
1400000US04019001400,4.0E+09,"Census Tract 14, Pima County, Arizona",5344,592
1400000US04019001500,4.0E+09,"Census Tract 15, Pima County, Arizona",4875,714
1400000US04019001600,4.0E+09,"Census Tract 16, Pima County, Arizona",3879,381
1400000US04019001700,4.0E+09,"Census Tract 17, Pima County, Arizona",2941,310
1400000US04019001801,4.0E+09,"Census Tract 18.01, Pima County, Arizona",5569,607
1400000US04019001802,4.0E+09,"Census Tract 18.02, Pima County, Arizona",2442,379
1400000US04019001900,4.0E+09,"Census Tract 19, Pima County, Arizona",3961,475
1400000US04019002000,4.0E+09,"Census Tract 20, Pima County, Arizona",6769,708
1400000US04019002100,4.0E+09,"Census Tract 21, Pima County, Arizona",5759,597
1400000US04019002201,4.0E+09,"Census Tract 22.01, Pima County, Arizona",3282,383
1400000US04019002202,4.0E+09,"Census Tract 22.02, Pima County, Arizona",2947,549
1400000US04019002300,4.0E+09,"Census Tract 23, Pima County, Arizona",5675,33
1400000US04019002400,4.0E+09,"Census Tract 24, Pima County, Arizona",5945,551
1400000US04019002501,4.0E+09,"Census Tract 25.01, Pima County, Arizona",6258,824
1400000US04019002503,4.0E+09,"Census Tract 25.03, Pima County, Arizona",4598,532
1400000US04019002504,4.0E+09,"Census Tract 25.04, Pima County, Arizona",5334,620
1400000US04019002505,4.0E+09,"Census Tract 25.05, Pima County, Arizona",6293,717
1400000US04019002506,4.0E+09,"Census Tract 25.06, Pima County, Arizona",7907,622
1400000US04019002602,4.0E+09,"Census Tract 26.02, Pima County, Arizona",4311,615
1400000US04019002603,4.0E+09,"Census Tract 26.03, Pima County, Arizona",3260,523
1400000US04019002604,4.0E+09,"Census Tract 26.04, Pima County, Arizona",3816,506
1400000US04019002702,4.0E+09,"Census Tract 27.02, Pima County, Arizona",4987,528
1400000US04019002703,4.0E+09,"Census Tract 27.03, Pima County, Arizona",3676,383
1400000US04019002704,4.0E+09,"Census Tract 27.04, Pima County, Arizona",2062,234
1400000US04019002801,4.0E+09,"Census Tract 28.01, Pima County, Arizona",1582,346
1400000US04019002802,4.0E+09,"Census Tract 28.02, Pima County, Arizona",4124,349
1400000US04019002803,4.0E+09,"Census Tract 28.03, Pima County, Arizona",2169,343
1400000US04019002901,4.0E+09,"Census Tract 29.01, Pima County, Arizona",6890,754
1400000US04019002904,4.0E+09,"Census Tract 29.04, Pima County, Arizona",3564,300
1400000US04019002905,4.0E+09,"Census Tract 29.05, Pima County, Arizona",4295,527
1400000US04019002906,4.0E+09,"Census Tract 29.06, Pima County, Arizona",2270,208
1400000US04019003002,4.0E+09,"Census Tract 30.02, Pima County, Arizona",4350,347
1400000US04019003003,4.0E+09,"Census Tract 30.03, Pima County, Arizona",4100,451
1400000US04019003004,4.0E+09,"Census Tract 30.04, Pima County, Arizona",1753,201
1400000US04019003101,4.0E+09,"Census Tract 31.01, Pima County, Arizona",6273,746
1400000US04019003102,4.0E+09,"Census Tract 31.02, Pima County, Arizona",4078,374
1400000US04019003200,4.0E+09,"Census Tract 32, Pima County, Arizona",6111,688
1400000US04019003302,4.0E+09,"Census Tract 33.02, Pima County, Arizona",4153,482
1400000US04019003303,4.0E+09,"Census Tract 33.03, Pima County, Arizona",3578,369
1400000US04019003304,4.0E+09,"Census Tract 33.04, Pima County, Arizona",3319,385
1400000US04019003400,4.0E+09,"Census Tract 34, Pima County, Arizona",5487,651
1400000US04019003501,4.0E+09,"Census Tract 35.01, Pima County, Arizona",7906,762
1400000US04019003502,4.0E+09,"Census Tract 35.02, Pima County, Arizona",4455,432
1400000US04019003503,4.0E+09,"Census Tract 35.03, Pima County, Arizona",5028,599
1400000US04019003504,4.0E+09,"Census Tract 35.04, Pima County, Arizona",2450,222
1400000US04019003600,4.0E+09,"Census Tract 36, Pima County, Arizona",5886,542
1400000US04019003702,4.0E+09,"Census Tract 37.02, Pima County, Arizona",6815,782
1400000US04019003704,4.0E+09,"Census Tract 37.04, Pima County, Arizona",5218,486
1400000US04019003705,4.0E+09,"Census Tract 37.05, Pima County, Arizona",5628,484
1400000US04019003706,4.0E+09,"Census Tract 37.06, Pima County, Arizona",5419,573
1400000US04019003707,4.0E+09,"Census Tract 37.07, Pima County, Arizona",3499,368
1400000US04019003801,4.0E+09,"Census Tract 38.01, Pima County, Arizona",3251,386
1400000US04019003802,4.0E+09,"Census Tract 38.02, Pima County, Arizona",5366,517
1400000US04019003901,4.0E+09,"Census Tract 39.01, Pima County, Arizona",2248,315
1400000US04019003902,4.0E+09,"Census Tract 39.02, Pima County, Arizona",2918,247
1400000US04019003903,4.0E+09,"Census Tract 39.03, Pima County, Arizona",3190,314
1400000US04019004008,4.0E+09,"Census Tract 40.08, Pima County, Arizona",4760,376
1400000US04019004010,4.0E+09,"Census Tract 40.10, Pima County, Arizona",3148,276
1400000US04019004011,4.0E+09,"Census Tract 40.11, Pima County, Arizona",7775,708
1400000US04019004022,4.0E+09,"Census Tract 40.22, Pima County, Arizona",6512,518
1400000US04019004025,4.0E+09,"Census Tract 40.25, Pima County, Arizona",6411,420
1400000US04019004026,4.0E+09,"Census Tract 40.26, Pima County, Arizona",5251,314
1400000US04019004029,4.0E+09,"Census Tract 40.29, Pima County, Arizona",4426,498
1400000US04019004030,4.0E+09,"Census Tract 40.30, Pima County, Arizona",1757,153
1400000US04019004031,4.0E+09,"Census Tract 40.31, Pima County, Arizona",4012,371
1400000US04019004032,4.0E+09,"Census Tract 40.32, Pima County, Arizona",3916,301
1400000US04019004033,4.0E+09,"Census Tract 40.33, Pima County, Arizona",3759,321
1400000US04019004034,4.0E+09,"Census Tract 40.34, Pima County, Arizona",3748,371
1400000US04019004035,4.0E+09,"Census Tract 40.35, Pima County, Arizona",3730,393
1400000US04019004036,4.0E+09,"Census Tract 40.36, Pima County, Arizona",2878,409
1400000US04019004037,4.0E+09,"Census Tract 40.37, Pima County, Arizona",3011,386
1400000US04019004038,4.0E+09,"Census Tract 40.38, Pima County, Arizona",2620,343
1400000US04019004039,4.0E+09,"Census Tract 40.39, Pima County, Arizona",2595,300
1400000US04019004042,4.0E+09,"Census Tract 40.42, Pima County, Arizona",4792,356
1400000US04019004043,4.0E+09,"Census Tract 40.43, Pima County, Arizona",4232,270
1400000US04019004044,4.0E+09,"Census Tract 40.44, Pima County, Arizona",4034,296
1400000US04019004046,4.0E+09,"Census Tract 40.46, Pima County, Arizona",4543,344
1400000US04019004047,4.0E+09,"Census Tract 40.47, Pima County, Arizona",2843,288
1400000US04019004048,4.0E+09,"Census Tract 40.48, Pima County, Arizona",4184,387
1400000US04019004049,4.0E+09,"Census Tract 40.49, Pima County, Arizona",2555,262
1400000US04019004050,4.0E+09,"Census Tract 40.50, Pima County, Arizona",2065,156
1400000US04019004051,4.0E+09,"Census Tract 40.51, Pima County, Arizona",4974,383
1400000US04019004052,4.0E+09,"Census Tract 40.52, Pima County, Arizona",1965,225
1400000US04019004053,4.0E+09,"Census Tract 40.53, Pima County, Arizona",2880,235
1400000US04019004054,4.0E+09,"Census Tract 40.54, Pima County, Arizona",1424,105
1400000US04019004055,4.0E+09,"Census Tract 40.55, Pima County, Arizona",3398,288
1400000US04019004056,4.0E+09,"Census Tract 40.56, Pima County, Arizona",2262,239
1400000US04019004057,4.0E+09,"Census Tract 40.57, Pima County, Arizona",4482,264
1400000US04019004058,4.0E+09,"Census Tract 40.58, Pima County, Arizona",4735,394
1400000US04019004061,4.0E+09,"Census Tract 40.61, Pima County, Arizona",4442,446
1400000US04019004062,4.0E+09,"Census Tract 40.62, Pima County, Arizona",5166,301
1400000US04019004063,4.0E+09,"Census Tract 40.63, Pima County, Arizona",5193,355
1400000US04019004064,4.0E+09,"Census Tract 40.64, Pima County, Arizona",7704,610
1400000US04019004065,4.0E+09,"Census Tract 40.65, Pima County, Arizona",3947,255
1400000US04019004066,4.0E+09,"Census Tract 40.66, Pima County, Arizona",3193,254
1400000US04019004067,4.0E+09,"Census Tract 40.67, Pima County, Arizona",3025,365
1400000US04019004068,4.0E+09,"Census Tract 40.68, Pima County, Arizona",5294,580
1400000US04019004069,4.0E+09,"Census Tract 40.69, Pima County, Arizona",3979,423
1400000US04019004070,4.0E+09,"Census Tract 40.70, Pima County, Arizona",3088,261
1400000US04019004071,4.0E+09,"Census Tract 40.71, Pima County, Arizona",4706,373
1400000US04019004072,4.0E+09,"Census Tract 40.72, Pima County, Arizona",2657,282
1400000US04019004073,4.0E+09,"Census Tract 40.73, Pima County, Arizona",5060,361
1400000US04019004074,4.0E+09,"Census Tract 40.74, Pima County, Arizona",1972,136
1400000US04019004107,4.0E+09,"Census Tract 41.07, Pima County, Arizona",9861,688
1400000US04019004109,4.0E+09,"Census Tract 41.09, Pima County, Arizona",5216,419
1400000US04019004110,4.0E+09,"Census Tract 41.10, Pima County, Arizona",3634,390
1400000US04019004112,4.0E+09,"Census Tract 41.12, Pima County, Arizona",2880,359
1400000US04019004113,4.0E+09,"Census Tract 41.13, Pima County, Arizona",4363,662
1400000US04019004114,4.0E+09,"Census Tract 41.14, Pima County, Arizona",4749,551
1400000US04019004115,4.0E+09,"Census Tract 41.15, Pima County, Arizona",7368,815
1400000US04019004116,4.0E+09,"Census Tract 41.16, Pima County, Arizona",2636,400
1400000US04019004117,4.0E+09,"Census Tract 41.17, Pima County, Arizona",5995,518
1400000US04019004118,4.0E+09,"Census Tract 41.18, Pima County, Arizona",4262,787
1400000US04019004119,4.0E+09,"Census Tract 41.19, Pima County, Arizona",6463,606
1400000US04019004120,4.0E+09,"Census Tract 41.20, Pima County, Arizona",978,223
1400000US04019004121,4.0E+09,"Census Tract 41.21, Pima County, Arizona",8129,819
1400000US04019004122,4.0E+09,"Census Tract 41.22, Pima County, Arizona",4750,612
1400000US04019004125,4.0E+09,"Census Tract 41.25, Pima County, Arizona",5907,532
1400000US04019004307,4.0E+09,"Census Tract 43.07, Pima County, Arizona",3233,188
1400000US04019004310,4.0E+09,"Census Tract 43.10, Pima County, Arizona",1964,211
1400000US04019004311,4.0E+09,"Census Tract 43.11, Pima County, Arizona",4437,341
1400000US04019004312,4.0E+09,"Census Tract 43.12, Pima County, Arizona",5493,434
1400000US04019004313,4.0E+09,"Census Tract 43.13, Pima County, Arizona",4606,725
1400000US04019004316,4.0E+09,"Census Tract 43.16, Pima County, Arizona",3282,421
1400000US04019004317,4.0E+09,"Census Tract 43.17, Pima County, Arizona",2861,248
1400000US04019004320,4.0E+09,"Census Tract 43.20, Pima County, Arizona",3105,436
1400000US04019004321,4.0E+09,"Census Tract 43.21, Pima County, Arizona",4487,459
1400000US04019004322,4.0E+09,"Census Tract 43.22, Pima County, Arizona",7192,569
1400000US04019004323,4.0E+09,"Census Tract 43.23, Pima County, Arizona",4066,535
1400000US04019004324,4.0E+09,"Census Tract 43.24, Pima County, Arizona",2787,256
1400000US04019004325,4.0E+09,"Census Tract 43.25, Pima County, Arizona",1909,189
1400000US04019004326,4.0E+09,"Census Tract 43.26, Pima County, Arizona",3197,437
1400000US04019004327,4.0E+09,"Census Tract 43.27, Pima County, Arizona",4604,582
1400000US04019004328,4.0E+09,"Census Tract 43.28, Pima County, Arizona",3574,375
1400000US04019004329,4.0E+09,"Census Tract 43.29, Pima County, Arizona",10410,546
1400000US04019004330,4.0E+09,"Census Tract 43.30, Pima County, Arizona",1707,189
1400000US04019004331,4.0E+09,"Census Tract 43.31, Pima County, Arizona",3712,334
1400000US04019004332,4.0E+09,"Census Tract 43.32, Pima County, Arizona",1283,128
1400000US04019004333,4.0E+09,"Census Tract 43.33, Pima County, Arizona",4210,411
1400000US04019004334,4.0E+09,"Census Tract 43.34, Pima County, Arizona",8391,861
1400000US04019004404,4.0E+09,"Census Tract 44.04, Pima County, Arizona",3302,303
1400000US04019004407,4.0E+09,"Census Tract 44.07, Pima County, Arizona",6849,882
1400000US04019004411,4.0E+09,"Census Tract 44.11, Pima County, Arizona",7851,719
1400000US04019004412,4.0E+09,"Census Tract 44.12, Pima County, Arizona",3569,457
1400000US04019004413,4.0E+09,"Census Tract 44.13, Pima County, Arizona",3313,285
1400000US04019004414,4.0E+09,"Census Tract 44.14, Pima County, Arizona",3096,234
1400000US04019004415,4.0E+09,"Census Tract 44.15, Pima County, Arizona",1681,245
1400000US04019004418,4.0E+09,"Census Tract 44.18, Pima County, Arizona",3301,271
1400000US04019004419,4.0E+09,"Census Tract 44.19, Pima County, Arizona",5040,557
1400000US04019004421,4.0E+09,"Census Tract 44.21, Pima County, Arizona",8131,1247
1400000US04019004422,4.0E+09,"Census Tract 44.22, Pima County, Arizona",5605,530
1400000US04019004423,4.0E+09,"Census Tract 44.23, Pima County, Arizona",3984,453
1400000US04019004424,4.0E+09,"Census Tract 44.24, Pima County, Arizona",3687,819
1400000US04019004425,4.0E+09,"Census Tract 44.25, Pima County, Arizona",6041,851
1400000US04019004426,4.0E+09,"Census Tract 44.26, Pima County, Arizona",3257,531
1400000US04019004427,4.0E+09,"Census Tract 44.27, Pima County, Arizona",7885,492
1400000US04019004428,4.0E+09,"Census Tract 44.28, Pima County, Arizona",3387,309
1400000US04019004429,4.0E+09,"Census Tract 44.29, Pima County, Arizona",7319,581
1400000US04019004430,4.0E+09,"Census Tract 44.30, Pima County, Arizona",3010,371
1400000US04019004431,4.0E+09,"Census Tract 44.31, Pima County, Arizona",4157,651
1400000US04019004504,4.0E+09,"Census Tract 45.04, Pima County, Arizona",6675,805
